Wikipedia_ID,Movie_Name,Release_Date,Box_Office_Revenue,Runtime,Languages,Countries,Genres,Continents,Year,Rated,Director,Writer,Actors,Plot,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,DVD,Production,Website,Response,totalSeasons,Oscar,Nomination_Awards,Win_Awards,Internet_Movie_Database_Rating,Rotten_Tomatoes_Rating,Metacritic_Rating,Comedy_Types
2706104,Americathon,1979-08-10,6171763.0,86.0,['English Language'],"['United States of America', 'West Germany', 'Germany']","['Black comedy', 'Political satire', 'Satire', 'Comedy']",Both,1979,Recommended Parental Agreement (AP),Neal Israel,"Phil Proctor, Peter Bergman, Neal Israel","Harvey Korman, Fred Willard, Peter Riegert","In a story told in narrative flashbacks, young TV consultant Eric McMerkin is hired by President Chet Roosevelt of a bankrupt USA to organize a telethon in order to prevent the country from being repossessed by wealthy Native Amer...",1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BZGRmMjZhNjMtNWUzMi00MTk4LTk2MjktODVlYzA2ZTY0NmRiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",,4.5,982,tt0078766,,,,True,,0,1,1,4.5,,,Comedy_Political
16970911,Crossplot,1969-11-25,,96.0,['English Language'],['United Kingdom'],"['Thriller', 'Adventure', 'Action/Adventure', 'Glamorized Spy Film', 'Comedy', 'Political thriller', 'Action', 'Spy']",Europe,1969,Recommended Parental Agreement (AP),Alvin Rakoff,"John Kruse, Leigh Vance","Roger Moore, Martha Hyer, Alexis Kanner","An advertising executive sets out to find a woman for a new advertising campaign. His only clue to the woman is a photograph, and the search leads him into bewildering political ploys and mayhem.",,https://m.media-amazon.com/images/M/MV5BZjEzNmYwYTEtMjRmNy00MDE3LWEwMDctNWNjNWYzNmY1OGJjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",,5.4,912,tt0064193,,,,True,,0,0,0,5.4,,,Comedy_Political
798584,My Fellow Americans,1996-12-20,22313201.0,102.0,['English Language'],['United States of America'],"['Political cinema', 'Political satire', 'Satire', 'Buddy film', 'Comedy']",America,1996,Recommended Parental Agreement (AP),Peter Segal,"E. Jack Kaplan, Richard Chapman, Peter Tolan","Jack Lemmon, James Garner, Dan Aykroyd","Two former U. S. Presidents, hated rivals, join forces to expose the current, corrupt President at the risk of their lives.",,https://m.media-amazon.com/images/M/MV5BOWYzMzE2OTQtZTNkOS00M2U4LWExYTYtNWE1Yjc3YjJhYjZhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,6.5,"16,077",tt0117119,,,,True,,0,0,0,6.5,4.7,4.9,Comedy_Political
600194,Cool World,1992-07-10,14110589.0,101.0,['English Language'],['United States of America'],"['Fantasy Comedy', 'Superhero movie', 'Animation', 'Action/Adventure', 'Erotic thriller', 'Fantasy', 'Comedy', 'Action']",America,1992,Recommended Parental Agreement (AP),Ralph Bakshi,"Michael Grais, Mark Victor","Gabriel Byrne, Kim Basinger, Janni Brenn","When Jack Deebs was behind bars he found escape by creating Cool World, a cartoon series featuring a vixen named Holli Would. The flesh proves weaker than ink, however, as Holli takes human form in Las Vegas.",2 nominations,https://m.media-amazon.com/images/M/MV5BY2EyNWNkOGMtZDI5YS00ZmU1LTgyMTQtZDk4MTJjMGMyYTEwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28.0,4.8,"25,391",tt0104009,,,,True,,0,2,0,4.8,0.4,2.8,Comedy_Superhero
189776,Underground,1995-04-01,171082.0,170.0,"['French Language', 'Serbo-Croatian', 'German Language', 'English Language', 'Serbian language']","['Serbia and Montenegro', 'Bulgaria', 'France', 'Germany', 'Serbia', 'Hungary', 'Yugoslavia']","['World cinema', 'Drama', 'Comedy', 'War film', 'Black comedy', 'Political drama']",Europe,1995,Not Rated,Emir Kusturica,"Dusan Kovacevic, Emir Kusturica","Predrag 'Miki' Manojlovic, Lazar Ristovski, Mirjana Jokovic","Two underground black marketeers, Marko and Blacky, sell weapons to the Communist resistance in wartime Belgrade, living the good life along the way.",8 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BZGI3MGFhMTgtMDJjOC00ODU1LTlhMTQtZmYyZDQ3YWQxYjc5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79.0,8.0,"61,960",tt0114787,,,,True,,0,11,8,8.0,8.6,7.9,Comedy_Political
189776,Underground,1995-04-01,171082.0,170.0,"['French Language', 'Serbo-Croatian', 'German Language', 'English Language', 'Serbian language']","['Serbia and Montenegro', 'Bulgaria', 'France', 'Germany', 'Serbia', 'Hungary', 'Yugoslavia']","['World cinema', 'Drama', 'Comedy', 'War film', 'Black comedy', 'Political drama']",Europe,1995,Not Rated,Emir Kusturica,"Dusan Kovacevic, Emir Kusturica","Predrag 'Miki' Manojlovic, Lazar Ristovski, Mirjana Jokovic","Two underground black marketeers, Marko and Blacky, sell weapons to the Communist resistance in wartime Belgrade, living the good life along the way.",8 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BZGI3MGFhMTgtMDJjOC00ODU1LTlhMTQtZmYyZDQ3YWQxYjc5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79.0,8.0,"61,960",tt0114787,,,,True,,0,11,8,8.0,8.6,7.9,Comedy_War
2507217,Chimes at Midnight,1965,126724.0,115.0,['English Language'],"['Switzerland', 'United States of America', 'England', 'France', 'Spain']","['Drama', 'Costume drama', 'Tragicomedy', 'Comedy', 'War film']",Both,1965,Not Rated,Orson Welles,"William Shakespeare, Raphael Holinshed, Orson Welles","Orson Welles, Jeanne Moreau, Margaret Rutherford","When King Henry IV ascends to the throne, his heir, the Prince of Wales, is befriended by Sir John Falstaff, an old, overweight, fun-loving habitual liar. Through Falstaff's eyes we see the reign of King Henry IV and the rise of H...",Nominated for 1 BAFTA Award3 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNzUyNTUyMTktM2U3Ny00NjE5LTk3NDktOTllNDRlNzMxYTIyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94.0,7.6,"10,391",tt0059012,,,,True,,0,2,3,7.6,9.6,9.4,Comedy_War
27937887,Bunny Whipped,2007,,91.0,['English Language'],['United States of America'],"['Parody', 'Superhero movie', 'Action Comedy', 'Superhero', 'Action/Adventure', 'Comedy', 'Action']",America,2007,16+,Rafael Riera,Rafael Riera,"Joey Lauren Adams, Esteban Powell, Laz Alonso",A quirky romantic comedy that follows the interweaving story of a sports writer and a rap star.,,https://m.media-amazon.com/images/M/MV5BMTc1NTY3NTgzMV5BMl5BanBnXkFtZTcwMTMyODI0MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}]",,3.2,247,tt0462409,,,,True,,0,0,0,3.2,,,Comedy_Superhero
6816652,Teen Titans: Trouble in Tokyo,2007,,75.0,['English Language'],['United States of America'],"['Adventure', 'Superhero movie', 'Superhero', 'Animation', 'Action/Adventure', 'Adventure Comedy', 'Comedy', 'Fantasy', 'Family Film']",America,2006,Recommended Parental Agreement (AP),"Michael Chang, Ben Jones, Matt Youngberg",David Slack,"Greg Cipes, Scott Menville, Khary Payton","After a battle with a high-tech villain named, Saiko-Tek, the Teen Titans travel to the city of Tokyo where they find themselves embroiled in a conflict with an ancient enemy.",,https://m.media-amazon.com/images/M/MV5BNTc0NjM3NTI3NV5BMl5BanBnXkFtZTgwODE4NjAwNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",,7.0,"6,968",tt0816671,,,,True,,0,0,0,7.0,,,Comedy_Superhero
3145613,Masked and Anonymous,2003,533569.0,106.0,['English Language'],"['United States of America', 'United Kingdom']","['Ensemble Film', 'Indie', 'Comedy-drama', 'Musical', 'Political drama', 'Political satire', 'Drama', 'Comedy', 'Music', 'Musical Drama']",Both,2003,Recommended Parental Agreement (AP),Larry Charles,"Bob Dylan, Larry Charles","Bob Dylan, John Goodman, Jessica Lange","A singer, whose career has gone on a downward spiral, is forced to make a comeback to the performance stage for a benefit concert.",1 win,https://m.media-amazon.com/images/M/MV5BNGU1ODdmYmUtODhlOS00M2Q4LTgwNDktMmJjZjFkZGU5MTU2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32.0,5.3,"5,054",tt0319829,,,,True,,0,0,1,5.3,2.5,3.2,Comedy_Political
25698585,Four Jills in a Jeep,1944-03-17,,89.0,['English Language'],['United States of America'],"['Romance Film', 'Musical', 'Comedy', 'Docudrama', 'War film']",America,1944,Not Rated,William A. Seiter,"Robert Ellis, Helen Logan, Snag Werris","Kay Francis, Carole Landis, Martha Raye",Reenactments of actual USO experiences of its female stars entertaining troops overseas.,,https://m.media-amazon.com/images/M/MV5BMTkzNzY5NjA2OF5BMl5BanBnXkFtZTgwMzMzNzQ0MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",,6.2,540,tt0036836,,,,True,,0,0,0,6.2,,,Comedy_War
1329111,Bananas,1971-09,11833696.0,82.0,['English Language'],['United States of America'],"['Parody', 'Absurdism', 'Political satire', 'Satire', 'Comedy', 'Political cinema', 'Slapstick']",America,1971,Recommended Parental Agreement (AP),Woody Allen,"Woody Allen, Mickey Rose","Woody Allen, Louise Lasser, Carlos Montalbán","When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.",2 nominations,https://m.media-amazon.com/images/M/MV5BMTIyYmU1NmQtYjI3Ni00N2IwLTg4MmItMzNhOWRiMjk5NjY4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67.0,6.9,"38,381",tt0066808,,,,True,,0,2,0,6.9,8.3,6.7,Comedy_Political
26858474,Women Aren't Angels,1943-01-18,,85.0,['English Language'],['United Kingdom'],"['Comedy', 'War film']",Europe,1943,Not Rated,Lawrence Huntington,"Lawrence Huntington, Bernard Mainwaring, Vernon Sylvaine","Robertson Hare, Alfred Drayton, Polly Ward",Farce: Two business partners and their hardworking wives become heroes when they capture some fifth columnists.,,https://m.media-amazon.com/images/M/MV5BMzNlZTM2NzQtMWI1Yi00YWFmLWI4OTktMTRiZTU3OTIwYWMwXkEyXkFqcGdeQXVyNjE3NjA1MzQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",,6.0,27,tt0035568,,,,True,,0,0,0,6.0,,,Comedy_War
1748392,How I Won the War,1967-01-01,,110.0,['English Language'],"['England', 'United Kingdom']","['Parody', 'Anti-war', 'Action/Adventure', 'Satire', 'Comedy', 'War film', 'Black comedy', 'Action', 'Anti-war film']",Europe,1967,All Audiences (TP),Richard Lester,"Patrick Ryan, Charles Wood","Michael Crawford, John Lennon, Roy Kinnear",An inept British World War II commander leads his troops through a series of misadventures in North Africa and Europe.,,https://m.media-amazon.com/images/M/MV5BYjFiNGI5MGMtZDllZS00NjZmLWJlNjktMjNkMTZkMjU2OGIyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}]",,5.5,"2,580",tt0061789,,,,True,,0,0,0,5.5,4.4,,Comedy_War
11378430,The Mouse on the Moon,1963,,82.0,['English Language'],['United Kingdom'],"['Parody', ""Children's/Family"", 'Drama', 'Comedy', 'Film adaptation', 'Political cinema', 'Family Film']",Europe,1963,All Audiences (TP),Richard Lester,"Leonard Wibberley, Michael Pertwee","Margaret Rutherford, Ron Moody, Bernard Cribbins","A tiny country persuades the Americans and Soviets that they're starting a space program, when they really just want some money for new plumbing.",1 nomination,https://m.media-amazon.com/images/M/MV5BNTc4NTk4NDgyN15BMl5BanBnXkFtZTcwODY2NjE2NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",,6.3,"1,947",tt0057328,,,,True,,0,1,0,6.3,8.8,,Comedy_Political
2434659,Very Important Person,1961,,90.0,['English Language'],['United Kingdom'],"['Comedy', 'Escape Film', 'War film']",Europe,2014–2019,Not Rated,,Shirli Mushoyef,"Yehuda Levi, Alma Dishi, Mika Almog","Yehuda Levy, a famous actor and revered fear mature 35-year-old, suffers from panic attacks, binge eating and mood swings after a difficult separation. It meets the latest candidate to be a girl his wife and the two formed a speci...",5 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BNmEwNGFkZGMtNzY0MC00ODJkLWE5YjUtMjc1NTBmNDIxZTI1XkEyXkFqcGdeQXVyMjI5NjExNjk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",,8.1,152,tt4039862,,,,True,2.0,0,4,5,8.1,,,Comedy_War
3513428,House of Fools,2002-09-01,57862.0,108.0,"['Chechen Language', 'Russian Language']","['France', 'Russia']","['Romantic drama', 'World cinema', 'Musical', 'Drama', 'Comedy', 'War film', 'Black comedy', 'Romance Film']",Europe,2002,16+,Andrey Konchalovskiy,Andrey Konchalovskiy,"Yuliya Vysotskaya, Sultan Islamov, Bryan Adams","In the midst of the Chechen War, a remote psychiatric institution is left without staff leaving the patients to fend for themselves. Based on a true story.",4 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BMDFlYTRkOGMtMWQ1Yy00NWI2LWI3NzEtNDQ0MTg4MjQ0ZmY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,7.0,"2,885",tt0332605,,,,True,,0,6,4,7.0,4.1,5.2,Comedy_War
14784249,Mr. Winkle Goes to War,1944,,80.0,['English Language'],['United States of America'],"['Marriage Drama', 'Comedy', 'Black-and-white', 'War film']",America,1944,All Audiences (TP),Alfred E. Green,"Waldo Salt, George Corey, Louis Solomon","Edward G. Robinson, Ruth Warrick, Ted Donaldson","Wilbert Winkle, a henpecked, mild-mannered, middle-aged bank clerk and handyman, finds himself in the midst of battle in the South Pacific.",,https://m.media-amazon.com/images/M/MV5BZDRkMTFkZmQtNmVlYS00NzViLTkzZGYtNDhjMjg2ODZlZDcwXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",,6.6,595,tt0037095,,,,True,,0,0,0,6.6,,,Comedy_War
1801788,More American Graffiti,1979-08-03,8100000.0,111.0,"['Icelandic Language', 'English Language']",['United States of America'],"['Ensemble Film', 'Americana', 'Comedy-drama', 'Period piece', 'Coming of age', 'Comedy', 'Political cinema', 'Drama', 'Political drama']",America,1979,Recommended Parental Agreement (AP),Bill Norton,"Bill Norton, George Lucas, Gloria Katz","Candy Clark, Bo Hopkins, Ron Howard","Told in four different New Year's Eves in the mid 1960s, John, Terry, Debbie, Steve and Laurie deal with adulthood, the Vietnam war, peace rallies, and relationships.",,https://m.media-amazon.com/images/M/MV5BYTgzNjExMDgtM2M4Ny00OWJmLTllNDMtNjg3YWRlNGI1ZDAyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,5.4,"5,180",tt0079576,,,,True,,0,0,0,5.4,2.0,4.4,Comedy_Political
5501627,"What Did You Do in the War, Daddy?",1966-08-31,,116.0,"['Italian Language', 'German Language', 'English Language']",['United States of America'],"['Parody', 'Comedy', 'War film']",America,1966,All Audiences (TP),Blake Edwards,"William Peter Blatty, Blake Edwards, Maurice Richlin","James Coburn, Dick Shawn, Sergio Fantoni","In World War II, a strategic Italian village agrees to surrender to the Allies only if it's allowed to organize a celebratory festival while giving aerial reconnaissance the false impression of fierce ground fighting.",,https://m.media-amazon.com/images/M/MV5BMzQ5MDcyNTI1M15BMl5BanBnXkFtZTcwNTU2Mjg4NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",,6.6,"2,289",tt0061176,,,,True,,0,0,0,6.6,5.0,,Comedy_War
3653205,The Beach Party at the Threshold of Hell,2006,,102.0,['English Language'],['United States of America'],"['Disaster', 'Black comedy', 'Action/Adventure', 'Comedy', 'Political cinema']",America,2006,16+,"Jonny Gillette, Kevin Wheatley",Kevin Wheatley,"Richard Riehle, Kevin Wheatley, Paul Whitty","Tthe film is based on the concept of ""New America"" in the year 2097, two decades after a nuclear apocalypse. Tex Kennedy, two robotic ex-secret service agents, and a mythical female cannibal journey to find a famously dangerous ar...",,https://m.media-amazon.com/images/M/MV5BZGIwZGI1YWMtZjY4OS00YTU3LWI0ZGUtODllMmRhMTg3MTkwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",,3.8,513,tt0443441,,,,True,,0,0,0,3.8,6.7,,Comedy_Political
2673183,Memoirs of an Invisible Man,1992,19806514.0,99.0,['English Language'],"['France', 'United States of America']","['Science Fiction', 'Superhero movie', 'Action/Adventure', 'Fantasy', 'Comedy', 'Drama', 'Action']",Both,1992,Recommended Parental Agreement (AP),John Carpenter,"H.F. Saint, Robert Collector, Dana Olsen","Chevy Chase, Daryl Hannah, Sam Neill","After a freak accident, a company executive turns completely invisible, goes on the run and becomes hunted by a treacherous CIA official, whilst trying to cope with his new reality.",5 nominations,https://m.media-amazon.com/images/M/MV5BMjBiMTQyYWUtMGU2OS00OTlhLWJlODQtYTc3NTlmNmM4YmY0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,6.0,"27,345",tt0104850,,,,True,,0,5,0,6.0,2.8,4.8,Comedy_Superhero
10026936,Take the High Ground!,1953-10-30,,101.0,['English Language'],['United States of America'],"['Comedy', 'War film']",America,1953,Not Rated,Richard Brooks,Millard Kaufman,"Richard Widmark, Karl Malden, Elaine Stewart","In 1953, at Fort Bliss, Texas, two former Korean War combat veterans work as drill sergeants and fall in love with the same woman.",Nominated for 1 Oscar. 1 nomination total,https://m.media-amazon.com/images/M/MV5BNzdhNjM4MGYtZGQ4Yi00ZTk0LThlNGQtNDMxNDMwNTZhZTdlXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",,6.0,"1,092",tt0046398,,,,True,,0,1,0,6.0,,,Comedy_War
11347793,Persepolis,2007-06-27,22752488.0,95.0,"['French Language', 'Persian Language', 'German Language', 'English Language']","['France', 'United States of America']","['Biography', 'World cinema', 'Film adaptation', 'Biopic [feature]', 'Animation', 'Period piece', 'Coming of age', 'Comedy', 'War film', 'Drama', 'Biographical film']",Both,2007,Recommended Parental Agreement (AP),"Vincent Paronnaud, Marjane Satrapi","Marjane Satrapi, Vincent Paronnaud","Chiara Mastroianni, Catherine Deneuve, Gena Rowlands",A precocious and outspoken Iranian girl grows up during the Islamic Revolution.,Nominated for 1 Oscar. 29 wins & 58 nominations total,https://m.media-amazon.com/images/M/MV5BNzk3NTI2NGUtNmM1Yy00YTRmLWE2YTItZTYyNGM0ZjdjOTliXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90.0,8.0,"101,207",tt0808417,,,,True,,0,58,29,8.0,9.6,9.0,Comedy_War
747689,Hair,1979-03-14,15284643.0,121.0,['English Language'],"['United States of America', 'Germany']","['LGBT', 'Anti-war', 'Period piece', 'Cult', 'Musical', 'Drama', 'Comedy', 'War film']",Both,1979,Recommended Parental Agreement (AP),Milos Forman,"Gerome Ragni, James Rado, Michael Weller","John Savage, Treat Williams, Beverly D'Angelo","Claude Bukowski leaves the family ranch in Oklahoma for New York where he is rapidly embraced into the hippie group of youngsters led by Berger, yet he's already been drafted. He soon falls in love with Sheila Franklin, a rich gir...",2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BODUzNjUzNzIzM15BMl5BanBnXkFtZTcwMjc4MjkzNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68.0,7.5,"41,666",tt0079261,,,,True,,0,5,2,7.5,8.3,6.8,Comedy_War
